Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Maximum error,Minimum error,Step4,Step6.1,Step6.2,Time,Adopted_hidden_node,nb_node_pruned
18,Inferencing,801.5,2.18,869.34,100.0,100.0,1315.77,396.23,159,0,0,5.832868576049805,1,0
19,Inferencing,1112.21,3.12,1145.82,100.0,100.0,1348.12,645.46,159,0,0,5.687216281890869,1,0
20,Inferencing,982.2,2.62,1123.79,100.0,100.0,1601.4,126.6,159,0,0,5.704132556915283,1,0
21,Inferencing,1587.71,4.19,1613.44,100.0,100.0,1987.71,1179.71,159,0,0,5.57131290435791,1,0
22,Inferencing,373.22,1.01,452.39,100.0,100.0,779.22,71.22,159,0,0,5.77590799331665,1,0
23,Inferencing,1018.34,2.70,1099.43,100.0,100.0,1363.84,341.84,159,0,0,5.764514684677124,1,0
24,Inferencing,1563.77,4.08,1649.7,75.0,100.0,2367.77,903.77,159,0,0,5.91020131111145,1,0
25,Inferencing,8487.64,18.66,8679.82,0.0,0.0,10410.64,5660.64,159,0,0,5.352935314178467,1,0
26,Inferencing,3138.76,6.80,3245.01,0.0,50.0,4069.55,2313.18,157,1,1,5.213000535964966,4,0
27,Inferencing,1823.32,3.91,1907.0,50.0,100.0,2277.22,871.16,159,0,0,1.2496767044067383,4,0
28,Inferencing,776.15,1.60,1045.04,100.0,100.0,1934.56,189.88,159,0,0,1.1378579139709473,4,0
29,Inferencing,515.68,1.10,594.38,100.0,100.0,867.91,57.24,159,0,0,0.9029033184051514,4,0
30,Inferencing,1019.14,2.19,1096.26,100.0,100.0,1358.86,357.98,159,0,0,0.6494038105010986,4,0
31,Inferencing,1921.93,4.23,2004.74,50.0,100.0,2590.32,1266.89,159,0,0,0.6006264686584473,4,0
32,Inferencing,1133.44,2.49,1153.53,100.0,100.0,1465.86,878.72,159,0,0,0.5963475704193115,4,0
33,Inferencing,629.14,1.35,656.05,100.0,100.0,808.94,317.86,159,0,0,0.5940041542053223,4,0
34,Inferencing,4144.22,8.35,4351.16,25.0,25.0,5290.63,1999.94,159,0,0,0.5153429508209229,4,0
35,Inferencing,6625.77,12.73,6732.73,0.0,0.0,8201.08,5075.92,159,0,0,0.5616931915283203,4,0
36,Inferencing,3599.17,7.04,3639.84,0.0,25.0,4473.19,2982.56,159,0,0,2.3557779788970947,4,0
37,Inferencing,7162.16,13.13,7311.9,0.0,0.0,8937.33,5004.56,159,0,0,1.8954620361328125,4,0
38,Inferencing,1415.84,2.64,1676.85,75.0,100.0,2873.8,551.02,159,0,0,1.2952094078063965,4,0
39,Inferencing,2402.31,4.45,3033.1,50.0,50.0,4967.54,417.03,159,0,0,1.4246904850006104,4,0
40,Inferencing,2407.75,4.43,2605.56,50.0,50.0,3372.88,1022.39,159,0,0,1.366271734237671,4,0
41,Inferencing,312.59,0.60,368.96,100.0,100.0,637.29,111.54,159,0,0,1.1368567943572998,4,0
42,Inferencing,943.82,1.85,1304.16,75.0,100.0,2463.36,122.59,159,0,0,0.903355598449707,4,0
43,Inferencing,3651.57,7.27,3912.87,25.0,25.0,4985.53,1292.75,159,0,0,0.6789548397064209,4,0
44,Inferencing,1193.38,2.32,1435.69,75.0,100.0,2500.19,410.84,159,0,0,0.7864227294921875,4,0
45,Inferencing,2130.12,4.04,2549.76,50.0,75.0,4210.72,519.07,159,0,0,0.6478276252746582,4,0
46,Inferencing,2495.77,4.88,2755.16,25.0,50.0,3642.33,684.07,159,0,0,0.9420297145843506,4,0
47,Inferencing,2360.61,4.77,2630.39,50.0,75.0,4102.19,1105.84,159,0,0,0.9240639209747314,4,0
48,Inferencing,2074.18,4.27,2130.22,50.0,100.0,2876.47,1597.44,159,0,0,1.1050560474395752,4,0
49,Inferencing,2608.4,5.22,2882.58,50.0,75.0,4446.07,1166.44,159,0,0,1.410841464996338,4,0
50,Inferencing,1719.96,3.42,1876.2,75.0,100.0,2944.16,926.46,159,0,0,1.1500370502471924,4,0
51,Inferencing,512.13,1.04,659.48,100.0,100.0,1093.68,111.63,159,0,0,0.8998856544494629,4,0
52,Inferencing,1997.91,4.09,2101.56,50.0,100.0,2743.14,1126.64,159,0,0,0.6602766513824463,4,0
53,Inferencing,4051.23,8.53,4067.74,0.0,0.0,4571.4,3544.52,159,0,0,0.5021467208862305,4,0
54,Inferencing,2352.8,4.90,2489.13,25.0,75.0,3130.05,993.07,159,0,0,0.6806797981262207,4,0
55,Inferencing,722.44,1.44,783.07,100.0,100.0,1176.32,381.4,159,0,0,0.7442877292633057,4,0
56,Inferencing,573.3,1.16,604.32,100.0,100.0,796.38,285.89,159,0,0,0.6953105926513672,4,0
57,Inferencing,633.02,1.31,731.58,100.0,100.0,1027.36,216.2,159,0,0,0.7392153739929199,4,0
58,Inferencing,1301.98,2.79,1336.27,100.0,100.0,1732.43,925.35,159,0,0,0.669677734375,4,0
59,Inferencing,1525.18,3.27,1592.34,75.0,100.0,2229.56,989.32,159,0,0,0.7152004241943359,4,0
60,Inferencing,1910.05,4.08,1945.33,50.0,100.0,2268.12,1315.09,159,0,0,0.7638778686523438,4,0
61,Inferencing,1180.74,2.54,1320.11,100.0,100.0,1868.86,243.14,159,0,0,0.8454709053039551,4,0
62,Inferencing,1109.05,2.34,1167.84,100.0,100.0,1616.94,591.11,159,0,0,0.6419835090637207,4,0
63,Inferencing,823.24,1.74,948.32,100.0,100.0,1497.12,300.5,159,0,0,0.7240297794342041,4,0
64,Inferencing,1008.6,2.14,1212.84,100.0,100.0,1789.71,94.79,159,0,0,0.5731396675109863,4,0
65,Inferencing,1016.07,2.08,1138.67,100.0,100.0,1631.01,303.89,159,0,0,0.5401499271392822,4,0
66,Inferencing,1562.14,3.19,1731.65,75.0,100.0,2511.5,506.5,159,0,0,0.4866020679473877,4,0
67,Inferencing,2598.12,5.68,2684.72,25.0,50.0,3114.67,1447.55,159,0,0,0.4967153072357178,4,0
68,Inferencing,3414.7,8.02,3858.53,50.0,50.0,6187.52,1681.59,159,0,0,0.5614492893218994,4,0
69,Inferencing,4347.13,11.04,4865.35,25.0,25.0,7241.22,1574.16,159,0,0,0.9051556587219238,4,0
70,Inferencing,747.51,1.73,821.38,100.0,100.0,957.95,158.07,159,0,0,1.459845781326294,4,0
71,Inferencing,866.83,1.92,953.51,100.0,100.0,1447.52,360.83,159,0,0,0.8038914203643799,4,0
72,Inferencing,2196.18,4.49,2279.71,25.0,100.0,2719.3,1179.33,159,0,0,0.858269453048706,4,0
73,Inferencing,2462.77,4.74,2565.93,25.0,75.0,3467.02,1495.44,159,0,0,0.9876558780670166,4,0
74,Inferencing,791.88,1.55,881.26,100.0,100.0,1437.36,418.49,159,0,0,0.9047050476074219,4,0
75,Inferencing,807.66,1.56,844.83,100.0,100.0,1187.52,497.8,159,0,0,0.6697735786437988,4,0
76,Inferencing,478.7,0.93,628.27,100.0,100.0,1181.81,201.24,159,0,0,0.63167405128479,4,0
77,Inferencing,899.83,1.66,1210.35,75.0,100.0,2213.25,28.32,159,0,0,0.6946573257446289,4,0
78,Inferencing,4557.56,7.88,4581.41,0.0,0.0,5064.2,3817.01,159,0,0,0.6651701927185059,4,0
79,Inferencing,1607.92,2.76,1607.92,100.0,100.0,1607.92,1607.92,159,0,0,0.7720024585723877,4,0
